"id","Keyword","Name","Full_Address","Street_Address","City","Zip","Municipality","State","Country","Timezone","Pricing","Sub_Title","Description","Summary","Phone_1","Phone_Standard_format","Phone_From_WEBSITE","Email_From_WEBSITE","Website","Domain","First_category","Second_category","Claimed_google_my_business","Reviews_count","Average_rating","Price","Business_Status","Hours","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Latitude","Longitude","Coordinates","Plus_Code","Place_ID","Menu_Link","GMB_URL","CID","Google_Knowledge_URL","Kgmid","Image_URL","Favicon","Review_URL","Facebook_URL","Linkedin_URL","Twitter_URL","Instagram_URL","Youtube_URL","Meta_Description","Meta_Keywords","Uuid","Accessibility","Amenities","Service_options","Payments","Offerings","Recycling","From_the_business","Crowd","Planning"
"651","trending clothing business shops in Delhi","Rajasthan Readymade Store","489  Gurudwara Rd  South Extension I  Shiv Nagar  Kotla Mubarakpur  New Delhi  Delhi 110003","489  Gurudwara Rd","New Delhi","110003","New Delhi  Delhi 110003","Delhi","IN","Asia/Calcutta"," ","राजस्थान रेडीमेड स्टोर"," "," ","09718608098","097186 08098",,,"https://rajasthanreadymadestore.com/","rajasthanreadymadestore.com","Clothing store"," ","Yes","347","4.2"," ","open","Wednesday, 10:30 am-9 pm; Thursday, 10:30 am-9 pm; Friday, 10:30 am-9 pm; Saturday, 10:30 am-9 pm; Sunday, 10:30 am-9 pm; Monday, 10:30 am-9 pm; Tuesday, 10:30 am-9 pm; ","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","Lat 28.57398","Lng 77.226097","28.57398,77.226097","7JWVH6FG+HCX","ChIJGQpudVniDDkRoekoPhXYfZ0"," ","https://www.google.com/maps/place/?q=place_id:ChIJGQpudVniDDkRoekoPhXYfZ0","11348464221792299425","https://www.google.com/search?kgmid=/g/1tcxsmbt","/g/1tcxsmbt","https://lh5.googleusercontent.com/p/AF1QipM_zeL5BoKj8RPF7OuAbNVMbSrOAyRZ3bUU0uSi","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://rajasthanreadymadestore.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJGQpudVniDDkRoekoPhXYfZ0&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN","https://www.facebook.com/share/EbyrRR1eJjyokMU2/?mibextid=LQQJ4d"," "," ","https://www.instagram.com/rajasthanreadymade?igsh=MWVldm1sNDk1aTZ0bg==",,"Rajasthan Ready Made Store – Serving since 1975 with high-quality men's wear, including casual, formal, and ethnic clothing. Shop sherwanis, suits, and custom-made outfits for any occasion at affordable prices.",,"0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcI_wEoDQ","Wheelchair-accessible entrance","Wi-Fi | Wi-Fi","Delivery | In-store shopping","Cheques | Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards",,,,,"Quick visit"
"652","trending clothing business shops in Delhi","Dhruv Sehgal","S-45  Greater Kailash-1  Block S  Greater Kailash I  Greater Kailash  New Delhi  Delhi 110048","S-45","New Delhi","110048","New Delhi  Delhi 110048","Delhi","IN","Asia/Calcutta"," ","ध्रुव सहगल"," "," ","01129231935","011 2923 1935",,,"http://www.dhruvsehgal.com/","dhruvsehgal.com","Men's clothing store"," ","Yes","91","4.2"," ","open","Wednesday, 11 am-8 pm; Thursday, 11 am-8 pm; Friday, 11 am-8 pm; Saturday, 11 am-8 pm; Sunday, 11 am-8 pm; Monday, 11 am-8 pm; Tuesday, 4:30-8 pm; ","11 am-8 pm","11 am-8 pm","11 am-8 pm","4:30-8 pm","11 am-8 pm","11 am-8 pm","11 am-8 pm","Lat 28.548753599999998","Lng 77.2352531","28.548753599999998,77.2352531","7JWVG6XP+G42","ChIJw2aaVjHiDDkRMvuJKca_FTk"," ","https://www.google.com/maps/place/?q=place_id:ChIJw2aaVjHiDDkRMvuJKca_FTk","4113404692494154546","https://www.google.com/search?kgmid=/g/1tfktpw5","/g/1tfktpw5","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICk7KCfqwE","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.dhruvsehgal.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJw2aaVjHiDDkRMvuJKca_FTk&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN"," "," "," ",,,,,"0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcIpwIoDg","Wheelchair-accessible car park | Wheelchair-accessible entrance",,"Delivery","Credit cards | Debit cards | NFC mobile payments","Men's clothing",,,,"Quick visit"
"653","trending clothing business shops in Delhi","Nine Styles","Ground  D-31  Defence Colony  New Delhi  Delhi 110024","Ground","New Delhi","110024","D-31","Delhi","IN","Asia/Calcutta"," ","नाइन स्टाइल्स"," "," ","01141750159","011 4175 0159",,,"http://www.nine-styles.com/","nine-styles.com","Men's clothing store","Bridal shop","Yes","95","4"," ","open","Wednesday, 11 am-8 pm; Thursday, 11 am-8 pm; Friday, 11 am-8 pm; Saturday, 11 am-8 pm; Sunday, 11 am-8 pm; Monday, 11 am-8 pm; Tuesday, 11 am-8 pm; ","11 am-8 pm","11 am-8 pm","11 am-8 pm","11 am-8 pm","11 am-8 pm","11 am-8 pm","11 am-8 pm","Lat 28.572385999999998","Lng 77.2366323","28.572385999999998,77.2366323","7JWVH6CP+XM2","ChIJ-e3hvVPiDDkRcgfG771vIpQ"," ","https://www.google.com/maps/place/?q=place_id:ChIJ-e3hvVPiDDkRcgfG771vIpQ","10674216928383731570","https://www.google.com/search?kgmid=/g/11bw5zn1jp","/g/11bw5zn1jp","https://lh5.googleusercontent.com/p/AF1QipN783mKLsHRuqBHNNA9pNUfDNx7p_pARpifxIB2","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.nine-styles.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ-e3hvVPiDDkRcgfG771vIpQ&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN"," "," "," ",,,"Nine Styles is your one stop shop for Indian men designer dressed, suits and latest range of ethnic wear offer exquisitely tailored menswear that is crafted using natural fabrics of premium quality.","Mens Fashion Designer Wear, Designer Suits for Mens in Delhi, Designer Ethnic Wear for Men, Nine Styles Mens Wear","0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcIzwIoDw",,,"Delivery","Credit cards | Debit cards | NFC mobile payments | Credit cards","Men's clothing",,,,
"654","trending clothing business shops in Delhi","Marks & Spencer","Press Enclave Marg  Saket District Centre  District Centre  Sector 6  Pushp Vihar  New Delhi  Delhi 110017","Press Enclave Marg","New Delhi","110017","New Delhi  Delhi 110017","Delhi","IN","Asia/Calcutta","₹₹","मार्क्स & स्पेंसर"," "," ","09319094678","093190 94678",,,"https://www.marksandspencer.in/","marksandspencer.in","Clothing store"," ","Yes","505","4.1"," ","open","Wednesday, 11 am-10 pm; Thursday, 11 am-10 pm; Friday, 11 am-10 pm; Saturday, 11 am-10 pm; Sunday, 11 am-10 pm; Monday, 11 am-10 pm; Tuesday, 11 am-10 pm; ","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","Lat 28.5279554","Lng 77.2177576","28.5279554,77.2177576","7JWVG6H9+54J","ChIJ6_uDWmLhDDkRYF4FkzMyvKw"," ","https://www.google.com/maps/place/?q=place_id:ChIJ6_uDWmLhDDkRYF4FkzMyvKw","12446878667236531808","https://www.google.com/search?kgmid=/g/11g0tf9p87","/g/11g0tf9p87","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgID4ka_MQQ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.marksandspencer.in/&size=48","https://search.google.com/local/reviews?placeid=ChIJ6_uDWmLhDDkRYF4FkzMyvKw&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN","https://www.facebook.com/MarksandSpencerIndia"," ","https://twitter.com/MandSIndia","https://www.instagram.com/marksandspencerindia/",,"Buy stylish & comfortable fashion at Marks & Spencer India. Shop online for trendy clothing for men, women & kids. Order clothes online today!","lingerie,womenswear,menswear,home, home décor,beauty products,kidswear,loungewear","0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcI-QIoEA","Wheelchair-accessible car park | Wheelchair-accessible entrance",,"Delivery | On-site services","Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards",,,,,"Quick visit"
"655","trending clothing business shops in Delhi","Massimo Dutti","District Centre  Saket 843  New Delhi  Delhi 110017","District Centre  Saket 843","New Delhi","110017","New Delhi  Delhi 110017","Delhi","IN","Asia/Calcutta"," ","मासिमो डूटी"," "," ","01145607370","011 4560 7370",,,"https://www.massimodutti.com/in/en/store-locator/new-delhi-select-citywalk-s10707","massimodutti.com","Clothing store"," ","Yes","331","4"," ","open","Wednesday, 11 am-10 pm; Thursday, 11 am-10 pm; Friday, 11 am-10 pm; Saturday, 11 am-10 pm; Sunday, 11 am-10 pm; Monday, 11 am-10 pm; Tuesday, 11 am-10 pm; ","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","Lat 28.528263","Lng 77.21839","28.528263,77.21839","7JWVG6H9+892","ChIJwU0vIovhDDkREFVFpasqix8"," ","https://www.google.com/maps/place/?q=place_id:ChIJwU0vIovhDDkREFVFpasqix8","2272957353639105808","https://www.google.com/search?kgmid=/g/11dxbs2lny","/g/11dxbs2lny","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgID867DrZQ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.massimodutti.com/in/en/store-locator/new-delhi-select-citywalk-s10707&size=48","https://search.google.com/local/reviews?placeid=ChIJwU0vIovhDDkREFVFpasqix8&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN"," "," "," ",,,,,"0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcIogMoEQ","Wheelchair-accessible car park | Wheelchair-accessible entrance","Restroom","Delivery | On-site services","Credit cards | Debit cards | NFC mobile payments | Credit cards",,,,,"Quick visit"
"656","trending clothing business shops in Delhi","ZARA","District Centre  Saket 843  New Delhi  Delhi 110017","District Centre  Saket 843","New Delhi","110017","New Delhi  Delhi 110017","Delhi","IN","Asia/Calcutta","₹₹","ज़रा","Spanish fashion chain offering on-trend house-brand clothing, shoes & accessories.","On-trend apparel & accessories","18003157808","1800 315 7808",,,"https://www.zara.com/in/en/stores-locator/zara-new-delhi-select-citywalk-s9076","zara.com","Clothing store"," ","Yes","4649","4.2","On-trend apparel & accessories","open","Wednesday, 11 am-10 pm; Thursday, 11 am-10 pm; Friday, 11 am-10 pm; Saturday, 11 am-10 pm; Sunday, 11 am-10 pm; Monday, 11 am-10 pm; Tuesday, 11 am-10 pm; ","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","11 am-10 pm","Lat 28.528263","Lng 77.21839","28.528263,77.21839","7JWVG6H9+892","ChIJVdTpJYvhDDkR2wmevMSzStY"," ","https://www.google.com/maps/place/?q=place_id:ChIJVdTpJYvhDDkR2wmevMSzStY","15441351929952602587","https://www.google.com/search?kgmid=/g/1hm1s9thb","/g/1hm1s9thb","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDa8bn3tAE","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.zara.com/in/en/stores-locator/zara-new-delhi-select-citywalk-s9076&size=48","https://search.google.com/local/reviews?placeid=ChIJVdTpJYvhDDkR2wmevMSzStY&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN","https://www.facebook.com/Zara"," "," ","https://www.instagram.com/zaracare/","http://www.youtube.com/user/zara","Check out all the information on SELECT CITYWALK NEW DELHI. Address, opening hours and featured services",,"0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcIyAMoEg","Wheelchair-accessible car park | Wheelchair-accessible entrance","Restroom","Delivery | In-store pick-up | On-site services","Credit cards | Debit cards | NFC mobile payments",,,,,"Quick visit"
"657","trending clothing business shops in Delhi","Zillinie 253 Shahpur Jat","253  Shahpur Jat  Siri Fort  New Delhi  Delhi 110049","253","New Delhi","110049","New Delhi  Delhi 110049","Delhi","IN","Asia/Calcutta"," ","जिलिनी 253 शाहपुर जाट"," "," ","09811458437","098114 58437",,,"https://zillinie.com/","zillinie.com","Clothing store","Fashion designer","Yes","24","4.2"," ","open","Wednesday, 10:30 am-8 pm; Thursday, 10:30 am-8 pm; Friday, 10:30 am-8 pm; Saturday, 10:30 am-8 pm; Sunday, 10:30 am-8 pm; Monday, Closed; Tuesday, 10:30 am-8 pm; ","10:30 am-8 pm","10:30 am-8 pm","Closed","10:30 am-8 pm","10:30 am-8 pm","10:30 am-8 pm","10:30 am-8 pm","Lat 28.548555999999998","Lng 77.2114027","28.548555999999998,77.2114027","7JWVG6X6+CHC","ChIJq6r6-BPiDDkRKHguws8lH9s"," ","https://www.google.com/maps/place/?q=place_id:ChIJq6r6-BPiDDkRKHguws8lH9s","15789380392830531624","https://www.google.com/search?kgmid=/g/11c30r6r6t","/g/11c30r6r6t","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDE6tbRnwE","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://zillinie.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJq6r6-BPiDDkRKHguws8lH9s&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN","https://www.facebook.com/Zillinieofficial","https://www.linkedin.com/company/zillinie-by-ahmad-ali"," ","https://www.instagram.com/zillinie.official/","https://www.youtube.com/channel/UCppSpBOBKnFuRoK55qCW2Nw",,,"0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcI7wMoEw",,"Gender-neutral toilets | Wi-Fi | Wi-Fi","In-store pick-up","Cheques | Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards",,,"Identifies as women-owned","LGBTQ+ friendly","Appointment required | Quick visit"
"658","trending clothing business shops in Delhi","Icon Sports Wear","B52a&b  lower ground floor  metro station  near nehru enclave  near HDFC Bank  Block B  Kalkaji  New Delhi  Delhi 110019","B52a&b  lower ground floor","New Delhi","110019","metro station","Delhi","IN","Asia/Calcutta"," ","आइकन स्पोर्ट्स वेयर"," "," ","08130841822","081308 41822"," "," ",,,"Clothing store","Shoe store","Yes","1324","3.1"," ","open","Wednesday, 10 am-8:30 pm; Thursday, 10 am-8:30 pm; Friday, 10 am-8:30 pm; Saturday, 10 am-8:30 pm; Sunday, 10 am-8:30 pm; Monday, 10 am-8:30 pm; Tuesday, 10 am-8:30 pm; ","10 am-8:30 pm","10 am-8:30 pm","10 am-8:30 pm","10 am-8:30 pm","10 am-8:30 pm","10 am-8:30 pm","10 am-8:30 pm","Lat 28.544031999999998","Lng 77.2513683","28.544031999999998,77.2513683","7JWVG7V2+JG9","ChIJ4XJ_Ed_jDDkRiybr-yVD19I"," ","https://www.google.com/maps/place/?q=place_id:ChIJ4XJ_Ed_jDDkRiybr-yVD19I","15192685698377000587","https://www.google.com/search?kgmid=/g/11f3v12yw3","/g/11f3v12yw3","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICG6dnHIw"," ","https://search.google.com/local/reviews?placeid=ChIJ4XJ_Ed_jDDkRiybr-yVD19I&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcImwQoFA","Wheelchair-accessible car park | Wheelchair-accessible entrance",,"Kerbside pickup | Delivery | In-store pick-up | In-store shopping","Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards",,,,,"Quick visit"
"659","trending clothing business shops in Delhi","YOLO LIFESTYLE","Chirag Dilli  New Delhi  Delhi 110017","Chirag Dilli","New Delhi","110017","New Delhi  Delhi 110017","Delhi","IN","Asia/Calcutta"," ","योलो लाइफ़स्टाइल"," "," "," ",," "," ",,,"Clothing store"," ","Yes","5","5"," ","open","Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Lat 28.540050599999997","Lng 77.2288226","28.540050599999997,77.2288226","7JWVG6RH+2GG","ChIJ-_vAUkXjDDkRXEuVyJmjYe0"," ","https://www.google.com/maps/place/?q=place_id:ChIJ-_vAUkXjDDkRXEuVyJmjYe0","17105132740620405596","https://www.google.com/search?kgmid=/g/11rvc2pq05","/g/11rvc2pq05","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICNjNThag"," ","https://search.google.com/local/reviews?placeid=ChIJ-_vAUkXjDDkRXEuVyJmjYe0&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcIxAQoFQ",,,,"Credit cards | Debit cards | NFC mobile payments",,,,,"Quick visit"
"660","trending clothing business shops in Delhi","Retail Lifestyle","3rd Floor  TA-10B  Jagadamba Rd  Tughlakabad Extension  Tughlakabad  New Delhi  Delhi 110019","3rd Floor","New Delhi","110019","TA-10B  Jagadamba Rd","Delhi","IN","Asia/Calcutta"," ","रिटेल लाइफस्टाइल"," "," ","09958211994","099582 11994"," "," ",,,"Clothing store"," ","Yes","13","4.8"," ","open","Wednesday, 10 am-6 pm; Thursday, 10 am-6 pm; Friday, 10 am-6 pm; Saturday, 10 am-6 pm; Sunday, Closed; Monday, 10 am-6 pm; Tuesday, 10 am-6 pm; ","10 am-6 pm","Closed","10 am-6 pm","10 am-6 pm","10 am-6 pm","10 am-6 pm","10 am-6 pm","Lat 28.525489","Lng 77.257286","28.525489,77.257286","7JWVG7G4+5WV","ChIJuZjp3WXhDDkRUIV8tS9H1x8"," ","https://www.google.com/maps/place/?q=place_id:ChIJuZjp3WXhDDkRUIV8tS9H1x8","2294380805402428752","https://www.google.com/search?kgmid=/g/11crzymhwv","/g/11crzymhwv","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDx6rrLogE"," ","https://search.google.com/local/reviews?placeid=ChIJuZjp3WXhDDkRUIV8tS9H1x8&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcI5QQoFg",,,,"Credit cards | Debit cards | NFC mobile payments",,,,,"Quick visit"
"661","trending clothing business shops in Delhi","Blackberrys","Shop No E  12  South Extension II  New Delhi  Delhi 110049","Shop No E","New Delhi","110049","12","Delhi","IN","Asia/Calcutta"," ","ब्लैकबेरिस"," "," ","08291019565","082910 19565","+918071811173 | +918291019565",,"https://stores.blackberrys.com/blackberrys--south-extension-new-delhi-7683/Home?utm_source=locator&utm_medium=googleplaces","stores.blackberrys.com","Clothing store","Jeans shop","Yes","727","4.9"," ","open","Wednesday, 10:30 am-9:30 pm; Thursday, 10:30 am-9:30 pm; Friday, 10:30 am-9:30 pm; Saturday, 10:30 am-9:30 pm; Sunday, 10:30 am-9:30 pm; Monday, 10:30 am-9:30 pm; Tuesday, 10:30 am-9:30 pm; ","10:30 am-9:30 pm","10:30 am-9:30 pm","10:30 am-9:30 pm","10:30 am-9:30 pm","10:30 am-9:30 pm","10:30 am-9:30 pm","10:30 am-9:30 pm","Lat 28.5680452","Lng 77.2207212","28.5680452,77.2207212","7JWVH69C+679","ChIJ5390CkXjDDkRHA2OudTBUao"," ","https://www.google.com/maps/place/?q=place_id:ChIJ5390CkXjDDkRHA2OudTBUao","12272803578951634204","https://www.google.com/search?kgmid=/g/1tdjzzhj","/g/1tdjzzhj","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDEss2H3AE","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://stores.blackberrys.com/blackberrys--south-extension-new-delhi-7683/Home?utm_source=locator&utm_medium=googleplaces&size=48","https://search.google.com/local/reviews?placeid=ChIJ5390CkXjDDkRHA2OudTBUao&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN","https://www.facebook.com/126887984031320"," "," ","https://www.instagram.com/blackberrysmenswear/?hl=en","https://www.youtube.com/channel/UC9118BUsnARxTkP8VFe6_Dw","Get accurate address, phone no, timings & nearby Storess of Blackberrys, South Extention 2, New Delhi. Connect with us at +9182910195xx.","Blackberrys Address, Blackberrys location, Blackberrys contact, Blackberrys phone number, Blackberrys Direction, Blackberrys Store, Blackberrys website,Clothing Stores,Formal Clothing Store,Formal Menswear Shop,Wedding Shop","0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcIjgUoFw",,,"Delivery | In-store shopping | On-site services","Credit cards | Debit cards | NFC mobile payments",,,,,"Quick visit"
"662","trending clothing business shops in Delhi","BrandLand | Best Clothing Stores in Delhi & Online Clothing Shopping","UG-7  Essel house  Asaf Ali Rd  Turkman Gate  Chandni Chowk  Delhi  110002","UG-7","Delhi","110002","Essel house","Delhi","IN","Asia/Calcutta"," "," "," "," ","08700472929","087004 72929"," "," ",,,"Clothing store","Clothing wholesaler","Yes","40","4.9"," ","open","Wednesday, 12-10 pm; Thursday, 12-10 pm; Friday, 12-10 pm; Saturday, 12-10 pm; Sunday, 12-10 pm; Monday, 12-10 pm; Tuesday, 12-10 pm; ","12-10 pm","12-10 pm","12-10 pm","12-10 pm","12-10 pm","12-10 pm","12-10 pm","Lat 28.642378299999997","Lng 77.23231559999999","28.642378299999997,77.23231559999999","7JWVJ6RJ+XW4","ChIJuShltj39DDkRteWFBvZQRak"," ","https://www.google.com/maps/place/?q=place_id:ChIJuShltj39DDkRteWFBvZQRak","12197244183404471733","https://www.google.com/search?kgmid=/g/11m_yq3brm","/g/11m_yq3brm","https://lh5.googleusercontent.com/p/AF1QipNBxg5dNMoLmST1YQjs2mVbdt6hcu8oJm9IdFCX"," ","https://search.google.com/local/reviews?placeid=ChIJuShltj39DDkRteWFBvZQRak&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcIuAUoGA",,,"Kerbside pickup | Delivery | In-store pick-up | In-store shopping | On-site services","Credit cards | Debit cards | NFC mobile payments","Men's clothing",,,,"Quick visit"
"663","trending clothing business shops in Delhi","Fabindia  Greater Kailash II (M Block)","Ground and Basement Floor  M-10  E Block Rd  adjoining Starbucks  Block M  Greater Kailash II  Greater Kailash  New Delhi  Delhi 110048","Ground and Basement Floor","New Delhi","110048","M-10  E Block Rd","Delhi","IN","Asia/Calcutta"," ","फबिन्डिया, ग्रेटर कैलाश ई (एम ब्लॉक)"," "," ","01143053250","011 4305 3250",,,"https://www.fabindia.com/","fabindia.com","Clothing store"," ","Yes","1343","4.3"," ","open","Wednesday, 10 am-8:30 pm; Thursday, 10 am-8:30 pm; Friday, 10 am-8:30 pm; Saturday, 10 am-8:30 pm; Sunday, 10 am-8:30 pm; Monday, 10 am-8:30 pm; Tuesday, 10 am-8:30 pm; ","10 am-8:30 pm","10 am-8:30 pm","10 am-8:30 pm","10 am-8:30 pm","10 am-8:30 pm","10 am-8:30 pm","10 am-8:30 pm","Lat 28.534181699999998","Lng 77.2427699","28.534181699999998,77.2427699","7JWVG6MV+M4C","ChIJRVfLLcPhDDkRXOLDP4Rmr3g"," ","https://www.google.com/maps/place/?q=place_id:ChIJRVfLLcPhDDkRXOLDP4Rmr3g","8696282123667235420","https://www.google.com/search?kgmid=/g/11q97bqrrb","/g/11q97bqrrb","https://lh5.googleusercontent.com/p/AF1QipOY6GbYb1eWvRkDKdbKPJhXOWNMY3OW-Xb2JCcz","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.fabindia.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJRVfLLcPhDDkRXOLDP4Rmr3g&q=trending+clothing+business+shops+in+Delhi&authuser=0&hl=en&gl=IN"," "," "," ",,,"Shop online for Women, Men, Kids, Home & Living, Personal Care and Organic Food. Fabindia's Online Shopping Site brings a variety of Stylish Clothing, Accessories, Home and Furniture products. Best Online Fashion Store. ✯COD ✯Easy Returns ✯Free Shipping*","Online Shopping Sites, Online Shopping India, Clothing Online, Online Clothes Shopping, Shop Online, Fabindia Online Shopping, Online Clothing Stores, Online Fashion Store","0ahUKEwi2kuOi3tKOAxUVyDgGHa5RN6oQ8BcI4QUoGQ","Wheelchair-accessible car park | Wheelchair-accessible entrance","Restroom","Delivery | In-store pick-up | In-store shopping | On-site services","Credit cards | NFC mobile payments",,,,,"Quick visit"
